order_id,courier_id,zone_id,date_id,delivery_date,scheduled_hour,distance_km,sla_target_minutes,actual_time_minutes,delivery_status,failure_reason_id,attempt_number,sla_breached
ORD-04055,19,1,235,2024-08-22,20,2.78,75,26,Delivered,,1,False
ORD-04056,38,4,500,2025-05-14,11,2.28,75,16,Delivered,,1,False
ORD-04057,27,2,712,2025-12-12,11,15.12,75,155,Delivered,,1,True
ORD-04058,14,12,45,2024-02-14,17,5.59,75,22,Delivered,,1,False
ORD-04059,15,11,672,2025-11-02,16,11.51,75,83,Failed,2.0,1,
ORD-04060,2,1,433,2025-03-08,13,21.13,75,209,Delivered,,1,True
ORD-04061,32,9,423,2025-02-26,17,15.06,90,58,Delivered,,1,False
ORD-04062,8,2,366,2024-12-31,12,16.55,75,121,Delivered,,1,True
ORD-04063,36,5,62,2024-03-02,11,10.21,75,44,Delivered,,1,False
ORD-04064,18,12,78,2024-03-18,18,4.92,75,30,Delivered,,1,False
ORD-04065,33,8,452,2025-03-27,11,2.8,90,15,Delivered,,1,False
ORD-04066,32,1,269,2024-09-25,9,14.25,75,95,Delivered,,1,True
ORD-04067,11,11,687,2025-11-17,19,4.86,75,25,Failed,1.0,2,
ORD-04068,10,4,316,2024-11-11,18,10.79,75,61,Delivered,,1,False
ORD-04069,37,7,118,2024-04-27,12,6.81,90,30,Delivered,,1,False
ORD-04070,13,8,538,2025-06-21,8,12.06,90,63,Delivered,,1,False
ORD-04071,3,11,233,2024-08-20,16,2.23,75,17,Delivered,,2,False
ORD-04072,2,6,389,2025-01-23,11,5.32,90,33,Delivered,,1,False
ORD-04073,3,1,526,2025-06-09,8,19.34,75,191,Delivered,,1,True
ORD-04074,12,12,677,2025-11-07,10,3.12,75,16,Delivered,,1,False
ORD-04075,30,11,598,2025-08-20,17,21.14,75,134,Delivered,,2,True
ORD-04076,37,12,509,2025-05-23,17,21.43,75,206,Delivered,,1,True
ORD-04077,26,9,512,2025-05-26,17,11.16,90,42,Failed,1.0,1,
ORD-04078,3,4,702,2025-12-02,10,19.74,75,137,Delivered,,1,True
ORD-04079,23,12,235,2024-08-22,10,13.96,75,119,Delivered,,1,True
ORD-04080,2,10,1,2024-01-01,15,16.67,90,144,Delivered,,1,True
ORD-04081,32,4,216,2024-08-03,12,18.46,75,96,Delivered,,1,True
ORD-04082,40,6,176,2024-06-24,17,12.45,90,85,Delivered,,1,False
ORD-04083,14,4,498,2025-05-12,10,16.75,75,89,Delivered,,1,True
ORD-04084,29,4,477,2025-04-21,15,7.54,75,61,Delivered,,1,False
ORD-04085,39,10,446,2025-03-21,10,15.78,90,108,Delivered,,1,True
ORD-04086,31,12,15,2024-01-15,15,4.89,75,31,Delivered,,1,False
ORD-04087,15,6,549,2025-07-02,11,6.51,90,55,Delivered,,1,False
ORD-04088,6,9,256,2024-09-12,12,3.54,90,19,Delivered,,1,False
ORD-04089,6,1,501,2025-05-15,14,17.72,75,122,Delivered,,2,True
ORD-04090,8,9,417,2025-02-20,17,18.94,90,81,Delivered,,1,False
ORD-04091,25,1,270,2024-09-26,9,1.65,75,15,Delivered,,2,False
ORD-04092,36,4,112,2024-04-21,18,19.74,75,102,Delivered,,1,True
ORD-04093,12,12,81,2024-03-21,9,2.94,75,16,Delivered,,1,False
ORD-04094,28,12,627,2025-09-18,16,12.74,75,67,Delivered,,1,False
ORD-04095,26,8,687,2025-11-17,10,9.24,90,34,Delivered,,1,False
ORD-04096,9,3,489,2025-05-03,10,12.49,75,75,Delivered,,1,False
ORD-04097,10,3,88,2024-03-28,19,15.92,75,77,Delivered,,1,True
ORD-04098,2,11,313,2024-11-08,9,18.17,75,223,Delivered,,1,True
ORD-04099,10,6,549,2025-07-02,14,19.73,90,159,Delivered,,1,True
ORD-04100,37,3,588,2025-08-10,16,19.82,75,134,Delivered,,1,True
ORD-04101,12,3,100,2024-04-09,16,10.49,75,49,Delivered,,1,False
ORD-04102,25,3,1,2024-01-01,17,20.62,75,151,Delivered,,1,True
ORD-04103,22,4,536,2025-06-19,12,20.53,75,114,Delivered,,1,True
ORD-04104,16,11,281,2024-10-07,17,13.99,75,77,Delivered,,1,True
ORD-04105,16,2,203,2024-07-21,17,7.48,75,45,Delivered,,1,False
ORD-04106,18,7,12,2024-01-12,15,8.05,90,24,Delivered,,1,False
ORD-04107,16,1,402,2025-02-05,13,16.0,75,120,Delivered,,1,True
ORD-04108,36,5,642,2025-10-03,16,7.35,75,25,Delivered,,1,False
ORD-04109,10,1,709,2025-12-09,18,11.11,75,72,Delivered,,2,False
ORD-04110,4,9,425,2025-02-28,16,8.0,90,61,Delivered,,1,False
ORD-04111,37,12,379,2025-01-13,13,17.95,75,144,Delivered,,1,True
ORD-04112,21,12,74,2024-03-14,11,8.16,75,48,Delivered,,2,False
ORD-04113,12,11,410,2025-02-13,15,8.45,75,91,Failed,3.0,1,
ORD-04114,18,2,299,2024-10-25,9,18.57,75,108,Delivered,,1,True
ORD-04115,22,6,457,2025-04-01,12,4.39,90,32,Delivered,,1,False
ORD-04116,6,10,305,2024-10-31,16,13.55,90,85,Delivered,,1,False
ORD-04117,38,6,192,2024-07-10,13,12.22,90,66,Delivered,,1,False
ORD-04118,12,1,81,2024-03-21,13,16.23,75,90,Delivered,,1,True
ORD-04119,2,5,249,2024-09-05,10,13.25,75,81,Delivered,,1,True
ORD-04120,5,10,83,2024-03-23,17,20.24,90,109,Failed,1.0,1,
ORD-04121,6,3,144,2024-05-23,11,13.24,75,49,Delivered,,1,False
ORD-04122,28,10,725,2025-12-25,12,5.68,90,30,Delivered,,1,False
ORD-04123,30,7,336,2024-12-01,8,12.02,90,25,Delivered,,1,False
ORD-04124,5,3,395,2025-01-29,12,11.12,75,73,Delivered,,1,False
ORD-04125,6,10,660,2025-10-21,20,16.26,90,73,Failed,1.0,1,
ORD-04126,2,8,729,2025-12-29,19,15.31,90,103,Delivered,,1,True
ORD-04127,34,9,438,2025-03-13,14,2.17,90,15,Delivered,,1,False
ORD-04128,23,4,613,2025-09-04,17,13.02,75,91,Delivered,,1,True
ORD-04129,37,12,258,2024-09-14,15,21.14,75,152,Failed,6.0,2,
ORD-04130,22,5,242,2024-08-29,10,8.76,75,36,Delivered,,1,False
ORD-04131,38,11,313,2024-11-08,12,14.12,75,109,Delivered,,2,True
ORD-04132,5,6,506,2025-05-20,17,6.35,90,32,Delivered,,1,False
ORD-04133,25,5,514,2025-05-28,20,9.17,75,62,Delivered,,1,False
ORD-04134,19,8,249,2024-09-05,8,20.28,90,84,Delivered,,2,False
ORD-04135,26,5,110,2024-04-19,11,3.61,75,21,Delivered,,1,False
ORD-04136,32,7,476,2025-04-20,11,13.16,90,45,Delivered,,1,False
ORD-04137,20,2,107,2024-04-16,12,17.79,75,118,Delivered,,1,True
ORD-04138,23,7,435,2025-03-10,15,12.35,90,68,Delivered,,1,False
ORD-04139,22,1,522,2025-06-05,8,3.34,75,24,Delivered,,1,False
ORD-04140,15,8,528,2025-06-11,10,21.23,90,78,Delivered,,1,False
ORD-04141,18,10,568,2025-07-21,12,19.16,90,193,Delivered,,1,True
ORD-04142,29,2,659,2025-10-20,9,16.82,75,109,Delivered,,1,True
ORD-04143,23,3,366,2024-12-31,14,8.35,75,36,Delivered,,1,False
ORD-04144,14,1,550,2025-07-03,15,18.54,75,175,Delivered,,1,True
ORD-04145,1,3,466,2025-04-10,12,14.47,75,66,Delivered,,1,False
ORD-04146,11,8,151,2024-05-30,12,3.07,90,15,Delivered,,1,False
ORD-04147,16,2,23,2024-01-23,17,16.39,75,113,Delivered,,1,True
ORD-04148,34,10,226,2024-08-13,17,16.48,90,125,Delivered,,1,True
ORD-04149,22,10,335,2024-11-30,12,16.79,90,82,Delivered,,1,False
ORD-04150,28,4,464,2025-04-08,11,10.25,75,88,Delivered,,1,True
ORD-04151,19,12,641,2025-10-02,11,14.84,75,80,Delivered,,1,True
ORD-04152,5,5,159,2024-06-07,14,3.21,75,15,Delivered,,1,False
ORD-04153,39,10,105,2024-04-14,11,12.65,90,48,Delivered,,1,False
ORD-04154,17,5,711,2025-12-11,14,6.04,75,28,Delivered,,1,False
ORD-04155,18,7,92,2024-04-01,11,4.98,90,25,Delivered,,1,False
ORD-04156,36,3,354,2024-12-19,10,11.43,75,52,Delivered,,1,False
ORD-04157,33,7,440,2025-03-15,10,4.52,90,15,Delivered,,1,False
ORD-04158,14,10,403,2025-02-06,15,9.91,90,74,Delivered,,1,False
ORD-04159,34,10,75,2024-03-15,17,17.29,90,88,Failed,3.0,2,
ORD-04160,37,8,51,2024-02-20,10,6.49,90,45,Delivered,,1,False
ORD-04161,31,1,89,2024-03-29,13,21.02,75,167,Delivered,,1,True
ORD-04162,34,6,440,2025-03-15,10,15.83,90,108,Delivered,,1,True
ORD-04163,27,6,406,2025-02-09,12,16.28,90,131,Delivered,,1,True
ORD-04164,9,1,187,2024-07-05,11,21.15,75,215,Delivered,,1,True
ORD-04165,37,7,480,2025-04-24,17,14.54,90,76,Delivered,,1,False
ORD-04166,10,12,619,2025-09-10,14,15.23,75,128,Failed,1.0,2,
ORD-04167,23,2,38,2024-02-07,10,9.11,75,55,Failed,3.0,1,
ORD-04168,22,7,365,2024-12-30,17,10.84,90,41,Delivered,,1,False
ORD-04169,26,4,519,2025-06-02,12,14.03,75,91,Delivered,,1,True
ORD-04170,31,1,201,2024-07-19,14,8.35,75,78,Delivered,,1,True
ORD-04171,6,10,243,2024-08-30,14,14.11,90,99,Delivered,,1,True
ORD-04172,24,9,461,2025-04-05,11,7.54,90,41,Delivered,,1,False
ORD-04173,26,7,676,2025-11-06,11,14.5,90,52,Delivered,,1,False
ORD-04174,35,9,611,2025-09-02,12,20.26,90,108,Delivered,,1,True
ORD-04175,12,4,438,2025-03-13,17,21.41,75,129,Delivered,,1,True
ORD-04176,9,1,550,2025-07-03,17,21.42,75,250,Delivered,,1,True
ORD-04177,19,3,288,2024-10-14,11,7.05,75,34,Delivered,,1,False
ORD-04178,2,5,482,2025-04-26,11,6.39,75,21,Delivered,,1,False
ORD-04179,27,9,347,2024-12-12,16,5.35,90,22,Delivered,,1,False
ORD-04180,26,9,154,2024-06-02,17,16.26,90,65,Delivered,,1,False
ORD-04181,21,12,529,2025-06-12,16,7.91,75,54,Delivered,,1,False
ORD-04182,18,7,416,2025-02-19,16,18.57,90,103,Delivered,,1,True
ORD-04183,6,11,283,2024-10-09,15,14.66,75,125,Delivered,,1,True
ORD-04184,19,2,683,2025-11-13,13,7.76,75,40,Delivered,,1,False
ORD-04185,20,4,19,2024-01-19,17,5.86,75,37,Failed,8.0,2,
ORD-04186,24,1,250,2024-09-06,10,1.52,75,15,Delivered,,1,False
ORD-04187,18,7,51,2024-02-20,12,5.36,90,26,Delivered,,1,False
ORD-04188,22,12,578,2025-07-31,18,8.73,75,42,Delivered,,1,False
ORD-04189,13,4,529,2025-06-12,10,4.55,75,29,Delivered,,1,False
ORD-04190,15,1,262,2024-09-18,10,3.62,75,28,Delivered,,1,False
ORD-04191,37,2,509,2025-05-23,11,3.51,75,33,Delivered,,2,False
ORD-04192,27,8,310,2024-11-05,12,16.34,90,82,Delivered,,1,False
ORD-04193,28,8,570,2025-07-23,12,9.32,90,36,Failed,3.0,1,
ORD-04194,10,8,341,2024-12-06,14,12.05,90,62,Delivered,,1,False
ORD-04195,21,4,318,2024-11-13,18,16.68,75,111,Delivered,,1,True
ORD-04196,24,4,696,2025-11-26,9,16.89,75,87,Delivered,,2,True
ORD-04197,17,8,200,2024-07-18,10,3.15,90,15,Delivered,,1,False
ORD-04198,9,1,101,2024-04-10,10,9.33,75,67,Delivered,,1,False
ORD-04199,38,12,439,2025-03-14,17,19.17,75,120,Delivered,,1,True
ORD-04200,6,8,715,2025-12-15,16,8.77,90,25,Delivered,,1,False
ORD-04201,9,5,297,2024-10-23,9,12.51,75,94,Failed,3.0,1,
ORD-04202,27,5,56,2024-02-25,15,21.42,75,81,Delivered,,1,True
ORD-04203,7,8,268,2024-09-24,15,13.15,90,84,Delivered,,1,False
ORD-04204,17,7,372,2025-01-06,9,12.27,90,30,Delivered,,1,False
ORD-04205,12,5,133,2024-05-12,9,13.45,75,57,Delivered,,1,False
ORD-04206,15,9,495,2025-05-09,18,16.44,90,95,Delivered,,1,True
ORD-04207,31,11,730,2025-12-30,10,17.3,75,168,Delivered,,1,True
ORD-04208,5,3,340,2024-12-05,10,5.92,75,28,Failed,5.0,1,
ORD-04209,22,7,280,2024-10-06,12,21.05,90,37,Delivered,,1,False
ORD-04210,17,9,312,2024-11-07,16,12.48,90,54,Delivered,,1,False
ORD-04211,32,4,97,2024-04-06,14,6.12,75,28,Delivered,,1,False
ORD-04212,5,3,667,2025-10-28,9,13.92,75,48,Delivered,,2,False
ORD-04213,33,1,320,2024-11-15,11,18.31,75,183,Delivered,,1,True
ORD-04214,36,7,304,2024-10-30,17,5.2,90,15,Delivered,,1,False
ORD-04215,5,8,497,2025-05-11,17,10.25,90,33,Delivered,,1,False
ORD-04216,19,12,334,2024-11-29,8,13.1,75,90,Delivered,,1,True
ORD-04217,39,3,488,2025-05-02,12,1.97,75,15,Delivered,,1,False
ORD-04218,40,5,55,2024-02-24,15,18.1,75,105,Delivered,,1,True
ORD-04219,8,8,614,2025-09-05,9,17.09,90,67,Delivered,,1,False
ORD-04220,32,7,699,2025-11-29,16,16.91,90,45,Delivered,,1,False
ORD-04221,30,3,488,2025-05-02,10,19.92,75,80,Delivered,,1,True
ORD-04222,10,3,707,2025-12-07,9,7.49,75,42,Delivered,,1,False
ORD-04223,21,11,124,2024-05-03,17,8.04,75,67,Delivered,,1,False
ORD-04224,25,4,354,2024-12-19,18,11.59,75,97,Delivered,,1,True
ORD-04225,35,4,452,2025-03-27,10,12.23,75,51,Delivered,,1,False
ORD-04226,29,1,437,2025-03-12,11,6.58,75,59,Delivered,,1,False
ORD-04227,33,10,312,2024-11-07,14,12.07,90,88,Failed,1.0,2,
ORD-04228,1,6,267,2024-09-23,14,6.04,90,37,Delivered,,1,False
ORD-04229,23,2,106,2024-04-15,14,8.89,75,65,Delivered,,1,False
ORD-04230,29,8,307,2024-11-02,11,17.77,90,71,Delivered,,1,False
ORD-04231,26,7,134,2024-05-13,15,11.79,90,43,Delivered,,1,False
ORD-04232,39,12,554,2025-07-07,11,6.26,75,35,Delivered,,1,False
ORD-04233,29,8,169,2024-06-17,13,12.72,90,65,Delivered,,1,False
ORD-04234,23,10,53,2024-02-22,10,18.1,90,117,Delivered,,2,True
ORD-04235,10,10,413,2025-02-16,10,13.0,90,92,Delivered,,1,True
ORD-04236,11,3,447,2025-03-22,14,19.44,75,87,Failed,3.0,1,
ORD-04237,27,4,659,2025-10-20,8,16.94,75,110,Delivered,,1,True
ORD-04238,38,7,434,2025-03-09,11,12.72,90,26,Delivered,,1,False
ORD-04239,10,11,273,2024-09-29,12,3.34,75,38,Delivered,,1,False
ORD-04240,19,11,606,2025-08-28,16,2.72,75,18,Delivered,,2,False
ORD-04241,17,10,402,2025-02-05,13,1.52,90,15,Delivered,,1,False
ORD-04242,22,2,70,2024-03-10,10,13.47,75,65,Failed,5.0,1,
ORD-04243,3,1,425,2025-02-28,11,11.87,75,91,Delivered,,1,True
ORD-04244,15,12,682,2025-11-12,17,16.37,75,95,Delivered,,1,True
ORD-04245,6,3,310,2024-11-05,17,13.97,75,90,Delivered,,1,True
ORD-04246,12,2,235,2024-08-22,12,9.73,75,57,Delivered,,1,False
ORD-04247,8,12,119,2024-04-28,12,1.57,75,15,Delivered,,1,False
ORD-04248,35,7,124,2024-05-03,13,2.11,90,15,Delivered,,1,False
ORD-04249,1,2,330,2024-11-25,16,17.99,75,118,Delivered,,1,True
ORD-04250,17,9,448,2025-03-23,13,7.03,90,35,Delivered,,1,False
ORD-04251,20,3,71,2024-03-11,17,7.03,75,52,Failed,3.0,1,
ORD-04252,12,10,698,2025-11-28,18,4.98,90,39,Delivered,,1,False
ORD-04253,29,11,569,2025-07-22,13,5.61,75,81,Delivered,,1,True
ORD-04254,34,6,441,2025-03-16,16,1.65,90,15,Delivered,,1,False
ORD-04255,19,7,625,2025-09-16,16,5.6,90,15,Delivered,,1,False
ORD-04256,39,7,71,2024-03-11,16,16.51,90,53,Delivered,,1,False
ORD-04257,12,2,353,2024-12-18,14,17.74,75,94,Delivered,,1,True
ORD-04258,10,3,474,2025-04-18,9,10.61,75,75,Failed,2.0,1,
ORD-04259,3,5,625,2025-09-16,10,15.8,75,80,Delivered,,1,True
ORD-04260,8,5,591,2025-08-13,16,3.85,75,21,Delivered,,1,False
ORD-04261,37,12,220,2024-08-07,17,16.27,75,130,Delivered,,1,True
ORD-04262,40,8,699,2025-11-29,10,4.68,90,17,Delivered,,1,False
ORD-04263,40,10,104,2024-04-13,20,9.56,90,54,Delivered,,1,False
ORD-04264,34,2,661,2025-10-22,15,6.17,75,47,Delivered,,1,False
ORD-04265,8,12,716,2025-12-16,14,14.58,75,88,Delivered,,1,True
ORD-04266,28,7,144,2024-05-23,12,6.13,90,33,Delivered,,1,False
ORD-04267,11,12,544,2025-06-27,8,5.42,75,32,Delivered,,1,False
ORD-04268,13,12,36,2024-02-05,10,21.32,75,178,Delivered,,1,True
ORD-04269,26,4,315,2024-11-10,18,21.85,75,111,Delivered,,1,True
ORD-04270,3,6,381,2025-01-15,17,5.96,90,32,Delivered,,1,False
ORD-04271,34,4,436,2025-03-11,14,8.15,75,29,Delivered,,1,False
ORD-04272,36,12,697,2025-11-27,10,15.47,75,64,Delivered,,1,False
ORD-04273,40,3,506,2025-05-20,15,18.21,75,105,Delivered,,1,True
ORD-04274,4,1,356,2024-12-21,13,11.34,75,121,Delivered,,1,True
ORD-04275,11,8,611,2025-09-02,16,6.46,90,26,Delivered,,1,False
ORD-04276,15,3,704,2025-12-04,17,16.98,75,70,Delivered,,1,False
ORD-04277,33,10,20,2024-01-20,18,11.77,90,56,Delivered,,1,False
ORD-04278,14,4,722,2025-12-22,17,17.32,75,102,Delivered,,1,True
ORD-04279,6,9,75,2024-03-15,12,11.26,90,66,Delivered,,1,False
ORD-04280,35,7,614,2025-09-05,10,6.32,90,21,Delivered,,1,False
ORD-04281,28,9,223,2024-08-10,11,19.24,90,127,Failed,5.0,1,
ORD-04282,13,3,110,2024-04-19,15,9.86,75,83,Failed,2.0,1,
ORD-04283,39,3,333,2024-11-28,9,14.59,75,49,Delivered,,1,False
ORD-04284,15,6,485,2025-04-29,18,21.6,90,164,Delivered,,1,True
ORD-04285,5,9,299,2024-10-25,13,16.94,90,59,Delivered,,1,False
ORD-04286,2,7,49,2024-02-18,19,17.15,90,73,Delivered,,1,False
ORD-04287,7,11,451,2025-03-26,9,15.27,75,144,Delivered,,1,True
ORD-04288,24,10,678,2025-11-08,10,11.54,90,56,Delivered,,1,False
ORD-04289,35,9,302,2024-10-28,9,11.17,90,39,Delivered,,1,False
ORD-04290,16,2,174,2024-06-22,14,8.66,75,30,Delivered,,1,False
ORD-04291,27,2,335,2024-11-30,13,6.22,75,30,Delivered,,1,False
ORD-04292,23,10,44,2024-02-13,12,20.36,90,162,Delivered,,1,True
ORD-04293,16,9,619,2025-09-10,15,9.63,90,41,Delivered,,1,False
ORD-04294,12,12,624,2025-09-15,15,14.38,75,107,Delivered,,1,True
ORD-04295,10,12,442,2025-03-17,12,5.16,75,32,Delivered,,1,False
ORD-04296,26,9,278,2024-10-04,12,21.5,90,97,Delivered,,1,True
ORD-04297,23,10,603,2025-08-25,17,1.96,90,15,Delivered,,1,False
ORD-04298,14,5,415,2025-02-18,14,2.04,75,15,Delivered,,1,False
ORD-04299,11,6,624,2025-09-15,11,7.22,90,52,Delivered,,1,False
ORD-04300,28,11,475,2025-04-19,15,21.92,75,218,Delivered,,1,True
ORD-04301,20,3,592,2025-08-14,14,2.18,75,15,Delivered,,2,False
ORD-04302,40,7,450,2025-03-25,12,9.83,90,44,Delivered,,2,False
ORD-04303,32,1,319,2024-11-14,14,20.65,75,162,Delivered,,1,True
ORD-04304,30,5,709,2025-12-09,15,15.72,75,93,Delivered,,1,True
ORD-04305,23,11,403,2025-02-06,14,4.51,75,40,Failed,1.0,2,
ORD-04306,13,10,455,2025-03-30,17,4.36,90,29,Delivered,,1,False
ORD-04307,27,8,177,2024-06-25,11,8.08,90,40,Delivered,,1,False
ORD-04308,22,4,471,2025-04-15,12,21.64,75,77,Delivered,,1,True
ORD-04309,35,2,429,2025-03-04,20,12.59,75,49,Delivered,,1,False
ORD-04310,35,1,150,2024-05-29,11,8.03,75,53,Failed,8.0,1,
ORD-04311,33,7,53,2024-02-22,18,9.52,90,22,Delivered,,1,False
ORD-04312,8,1,454,2025-03-29,10,9.46,75,47,Delivered,,1,False
ORD-04313,3,7,576,2025-07-29,12,6.21,90,22,Delivered,,1,False
ORD-04314,4,1,387,2025-01-21,17,2.88,75,26,Failed,3.0,1,
ORD-04315,23,9,182,2024-06-30,9,10.15,90,36,Failed,8.0,1,
ORD-04316,37,9,502,2025-05-16,10,9.03,90,66,Delivered,,1,False
ORD-04317,22,8,71,2024-03-11,11,8.18,90,29,Delivered,,1,False
ORD-04318,16,10,334,2024-11-29,14,9.46,90,45,Delivered,,1,False
ORD-04319,7,9,134,2024-05-13,12,1.95,90,15,Delivered,,1,False
ORD-04320,10,8,150,2024-05-29,17,19.73,90,118,Delivered,,2,True
ORD-04321,23,12,163,2024-06-11,12,13.62,75,125,Delivered,,1,True
ORD-04322,38,10,304,2024-10-30,12,15.85,90,76,Failed,6.0,1,
ORD-04323,23,7,46,2024-02-15,11,7.68,90,31,Delivered,,1,False
ORD-04324,37,4,311,2024-11-06,17,12.29,75,103,Delivered,,1,True
ORD-04325,19,7,376,2025-01-10,13,20.6,90,90,Delivered,,1,False
ORD-04326,31,12,357,2024-12-22,18,1.66,75,15,Delivered,,2,False
ORD-04327,3,1,301,2024-10-27,9,6.95,75,45,Delivered,,2,False
ORD-04328,4,4,633,2025-09-24,11,13.9,75,93,Delivered,,1,True
ORD-04329,17,3,120,2024-04-29,14,20.65,75,87,Delivered,,1,True
ORD-04330,18,11,371,2025-01-05,12,7.12,75,85,Delivered,,1,True
ORD-04331,26,6,56,2024-02-25,10,3.07,90,18,Delivered,,1,False
ORD-04332,9,2,64,2024-03-04,11,15.48,75,123,Delivered,,1,True
ORD-04333,28,8,431,2025-03-06,10,15.73,90,65,Delivered,,1,False
ORD-04334,12,3,425,2025-02-28,19,18.98,75,74,Delivered,,2,False
ORD-04335,19,8,663,2025-10-24,17,3.04,90,15,Delivered,,1,False
ORD-04336,31,7,418,2025-02-21,11,15.23,90,67,Delivered,,1,False
ORD-04337,21,6,710,2025-12-10,14,16.66,90,114,Delivered,,1,True
ORD-04338,11,2,44,2024-02-13,17,20.62,75,110,Delivered,,1,True
ORD-04339,15,6,84,2024-03-24,8,13.0,90,78,Delivered,,2,False
ORD-04340,23,4,39,2024-02-08,9,18.69,75,100,Delivered,,1,True
ORD-04341,39,1,150,2024-05-29,8,12.87,75,96,Delivered,,1,True
ORD-04342,12,2,403,2025-02-06,19,20.03,75,160,Delivered,,1,True
ORD-04343,31,4,486,2025-04-30,18,11.93,75,71,Delivered,,1,False
ORD-04344,30,8,41,2024-02-10,10,9.58,90,34,Delivered,,1,False
ORD-04345,35,12,702,2025-12-02,11,20.08,75,128,Delivered,,1,True
ORD-04346,21,9,635,2025-09-26,11,19.86,90,74,Delivered,,1,False
ORD-04347,20,3,235,2024-08-22,15,18.93,75,157,Failed,2.0,1,
ORD-04348,7,7,68,2024-03-08,10,12.13,90,61,Delivered,,1,False
ORD-04349,24,10,138,2024-05-17,9,13.02,90,135,Failed,2.0,1,
ORD-04350,34,11,106,2024-04-15,9,16.14,75,169,Delivered,,1,True
ORD-04351,17,8,103,2024-04-12,13,11.63,90,61,Delivered,,1,False
ORD-04352,24,11,382,2025-01-16,11,12.7,75,131,Delivered,,2,True
ORD-04353,19,2,197,2024-07-15,17,9.56,75,70,Delivered,,1,False
ORD-04354,23,10,282,2024-10-08,11,20.39,90,133,Delivered,,1,True
ORD-04355,30,4,726,2025-12-26,11,8.78,75,36,Delivered,,1,False
ORD-04356,14,1,515,2025-05-29,12,15.66,75,156,Delivered,,1,True
ORD-04357,2,4,704,2025-12-04,10,14.64,75,107,Delivered,,1,True
ORD-04358,6,2,118,2024-04-27,15,12.85,75,50,Delivered,,1,False
ORD-04359,34,10,300,2024-10-26,20,16.45,90,93,Delivered,,1,True
ORD-04360,33,8,415,2025-02-18,13,15.06,90,81,Delivered,,1,False
ORD-04361,36,2,68,2024-03-08,12,17.57,75,112,Delivered,,1,True
ORD-04362,31,4,4,2024-01-04,8,20.51,75,148,Delivered,,1,True
ORD-04363,12,6,505,2025-05-19,15,13.42,90,66,Delivered,,2,False
ORD-04364,21,11,483,2025-04-27,10,17.65,75,90,Delivered,,1,True
ORD-04365,31,9,318,2024-11-13,9,2.67,90,15,Delivered,,1,False
ORD-04366,7,6,360,2024-12-25,12,16.49,90,138,Delivered,,2,True
ORD-04367,6,12,320,2024-11-15,13,3.67,75,24,Delivered,,1,False
ORD-04368,11,10,22,2024-01-22,17,8.08,90,36,Delivered,,1,False
ORD-04369,20,4,264,2024-09-20,10,14.87,75,105,Failed,2.0,1,
ORD-04370,17,7,144,2024-05-23,15,14.65,90,42,Delivered,,1,False
ORD-04371,22,1,85,2024-03-25,14,17.79,75,95,Delivered,,1,True
ORD-04372,2,12,708,2025-12-08,8,4.76,75,41,Delivered,,1,False
ORD-04373,36,6,451,2025-03-26,13,16.01,90,71,Failed,1.0,1,
ORD-04374,22,3,549,2025-07-02,9,18.69,75,96,Delivered,,1,True
ORD-04375,27,11,249,2024-09-05,13,8.21,75,99,Delivered,,1,True
ORD-04376,19,7,308,2024-11-03,11,4.05,90,15,Delivered,,1,False
ORD-04377,20,10,190,2024-07-08,16,1.88,90,15,Delivered,,1,False
ORD-04378,40,12,83,2024-03-23,13,3.03,75,18,Delivered,,1,False
ORD-04379,36,6,145,2024-05-24,17,10.14,90,55,Delivered,,1,False
ORD-04380,37,6,602,2025-08-24,16,2.43,90,15,Delivered,,1,False
ORD-04381,8,10,510,2025-05-24,9,17.01,90,82,Failed,4.0,1,
ORD-04382,30,12,408,2025-02-11,13,9.07,75,50,Delivered,,1,False
ORD-04383,5,3,353,2024-12-18,11,13.06,75,87,Delivered,,1,True
ORD-04384,39,8,689,2025-11-19,18,3.73,90,15,Delivered,,2,False
ORD-04385,20,5,65,2024-03-05,18,20.96,75,163,Failed,3.0,2,
ORD-04386,28,8,223,2024-08-10,16,11.1,90,55,Delivered,,1,False
ORD-04387,26,9,276,2024-10-02,9,12.89,90,69,Delivered,,1,False
ORD-04388,2,4,590,2025-08-12,13,19.42,75,154,Delivered,,1,True
ORD-04389,35,2,727,2025-12-27,16,11.69,75,52,Delivered,,1,False
ORD-04390,32,9,193,2024-07-11,9,14.61,90,70,Delivered,,1,False
ORD-04391,1,1,660,2025-10-21,16,10.88,75,56,Delivered,,1,False
ORD-04392,37,11,627,2025-09-18,17,5.07,75,55,Delivered,,2,False
ORD-04393,21,3,180,2024-06-28,14,7.21,75,37,Delivered,,1,False
ORD-04394,38,4,311,2024-11-06,11,8.57,75,34,Delivered,,1,False
ORD-04395,21,12,317,2024-11-12,13,21.15,75,152,Failed,1.0,1,
ORD-04396,1,11,719,2025-12-19,11,16.26,75,128,Delivered,,1,True
ORD-04397,2,12,147,2024-05-26,16,21.89,75,117,Delivered,,1,True
ORD-04398,38,2,603,2025-08-25,8,6.39,75,42,Delivered,,1,False
ORD-04399,37,8,264,2024-09-20,11,18.62,90,78,Delivered,,1,False
ORD-04400,23,2,551,2025-07-04,11,16.04,75,90,Delivered,,2,True
ORD-04401,35,2,323,2024-11-18,17,3.16,75,21,Delivered,,2,False
